,volume_id,title,year,page,sentence,keyword,Valid ex? 1=remove,On topic? 1 = yes,"P = positve, N = negative, [empty] = neutral/other - For ON TOPIC only",context,v_sent_score,tb_sent_score,ht_sent_score,v_sent,tb_sent,ht_sent
915,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,173.0,8.0,Frontier,,,,"Little did we think at that time that the one who had won such high distinction as a cavalry leader and able general in the great civil war, should within the next few years win a special renown as one of the prominent frontier officers, and meet so tragic a death— “In a barren land and lone Where the Big Horn and the Yellowstone” unite, or that his wife in becoming the faithful historian of his life and stirring deeds would herself attain marked distinction in the field of literature, as well as popularity on the rostrum.",0.9304,0.17197619047619053,-0.9892004728317261,Positive,Neutral,NEGATIVE
916,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,178.0,4.0,Frontier,,,,long period during which the frontier settlements were entirely secure from the devastations of marauding bands of Indians.,-0.0534,0.17500000000000002,0.9954723119735718,Neutral,Neutral,POSITIVE
917,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,181.0,1.0,Frontier,,,white frontier,"But in this estimate, enormous as it is, no account was taken of the immense number of buffaloes killed by hunters who came into the range from the white frontier and took their hides out by wagons; of the immense numbers killed every year by the hunters from New Mexico, Colorado, Texas and Indian Territory ; of the numbers killed by the Utes, Bannocks, and other mountain tribes who made every year their fall hunt on the plains.",-0.978,-0.06540404040404041,-0.9955322742462158,Negative,Neutral,NEGATIVE
918,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,185.0,15.0,Frontier,,,,"Not only was its frontier infested with hostile Indians, but the season was also one of intense heat, the whole western portion being parched, blistered and burnt up in a universal drouth.",-0.09,0.08,-0.9937467575073242,Neutral,Neutral,NEGATIVE
919,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,208.0,1.0,Frontier,,,,"They would then be wholly under proper influences, and would soon abandon many of their savage customs and the vices learned along the remote frontier settlements, and the benefi.",-0.7096,0.13333333333333333,0.9969701766967773,Negative,Neutral,POSITIVE
920,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,218.0,7.0,Frontier,,,,"Many of the raids and marauding expeditions were not of such a humorous character as this, but were attended with the terrible atrocities that have marked the history of that frontier.",-0.5187,0.02,0.9866021871566772,Negative,Neutral,POSITIVE
921,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,254.0,16.0,Frontier,,,,"This one evil has resulted in more misery, crime, and death than all other causes combined in the military posts of the western frontier, as well as in the refined communities of civilization.",-0.943,-0.145,-0.994219183921814,Negative,Neutral,NEGATIVE
922,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,274.0,5.0,Frontier,,,,"The Fifth Infantry was afterward completely equipped in this way, and on the frontier was sometimes known as the Eleventh Cavalry, there being then ten cavalry regiments in the army organization.",0.0,0.05,0.9962648749351501,Neutral,Neutral,POSITIVE
923,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,322.0,1.0,Frontier,,,,"It seemed hard and strange that this good soldier, who had risked his life on many a hard-fought battlefield, both during the war and on the frontier, must meet his death at last in that wild and rugged region amid the eternal silence of these snow-capped mountains.",-0.891,0.1597222222222222,0.9961190223693848,Negative,Neutral,POSITIVE
924,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,349.0,9.0,Frontier,,,,"For the frontier settlement is apt to rapidly assert itself as a type of a better civilization, despite the primeval and savage associations which still attach to it like the touch of a bloody finger.",-0.128,0.10000000000000002,0.9978128671646118,Neutral,Neutral,POSITIVE
925,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,352.0,3.0,Frontier,,,,"It may seem pertinent to this chapter to devote a little space to the social life and amusements of our army on the frontier, and a brief outline of some of the social features of that life may be of interest.",0.7845,-0.030208333333333337,0.9888275861740112,Positive,Neutral,POSITIVE
926,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,352.0,8.0,Frontier,,,,"Fort Keogh, Montana, where I was in command for several years, might be considered a typical frontier post from the date of its establishment in 1876 until the completion to that point of the Northern Pacific Railroad in 1882.",0.0,-0.08333333333333333,0.9969094395637512,Neutral,Neutral,POSITIVE
927,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,357.0,6.0,Frontier,,,,"The life which I have meagerly outlined, leaving imagination to supply the rest, has vanished, or like so many other phases pertaining to the frontier is swiftly drifting into the to-morrow that returns not again.",0.5719,-0.075,-0.997804582118988,Positive,Neutral,NEGATIVE
928,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,358.0,3.0,Frontier,,,,"* º, URING my experience along the frontier of the Southwest and tº the Northwest, I had opportunities of seeing much of the savage ºž natures of the Indians, of hearing much of their depredations and atrocities, and the expression that “the only good Indian is a dead Indian’’ was not an uncommon one.",-0.4215,0.2833333333333334,0.9918228983879089,Negative,Neutral,POSITIVE
929,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,361.0,14.0,Frontier,,,,"It will be remembered that one class or race is without representation, and has not the advantages of the press or telegraph to bring it into communication with the intelligence of the world, and that it has seldom been heard except in the cry of alarm and conflict along the Western frontier.",-0.7013,0.0,0.9376254081726074,Negative,Neutral,POSITIVE
930,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,367.0,8.0,Frontier,,,,The tide of immigration in Canada has not been as great as along our frontier.,-0.5096,0.8,0.9877060055732727,Negative,Positive,POSITIVE
931,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,367.0,11.0,Frontier,,,,"We have the singular and remarkable phenomenon presented of the traders, the contractors, the interested officials of the West, and many of the best people of the East, advocating one scheme, while a great majority of frontier settlers, the officers of the army of long experience on the plains, and many competent judges in the East, advocated another.",0.9509,0.53125,0.997735857963562,Positive,Positive,POSITIVE
932,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,368.0,5.0,Frontier,,,,"The experiment of making a police force composed entirely of Indians is a dangerous one unless they are under the shadow and control of a superior body of white troops, and, if carried to any great extent, will result in rearming the Indians and work disastrously to the frontier settlements.",0.6705,0.03333333333333335,-0.9978213310241699,Positive,Neutral,NEGATIVE
933,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,368.0,6.0,Frontier,,,,"There would be a something absurd in a government out on the remote frontier composed of a strictly noncombatant as chief, with a posse comitatus of red warriors, undertaking to control several thousand wild savages.",-0.5267,-0.1,-0.9917730689048767,Negative,Neutral,NEGATIVE
934,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,368.0,9.0,Frontier,,,,"They would be beyond the possibility of doing harm, and the frontier settlements would be freed from their terrifying and devastating presence.",-0.8689,-1.0,0.9950711727142334,Negative,Negative,POSITIVE
935,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,369.0,1.0,Frontier,,,,"As the government has in its employ men who by long and faithful service have established reputations for integrity, character and ability which cannot be disputed ; men who have commanded armies, reconstructed States, controlled hundreds of millions of public property, and who during years of experience on the frontier have opened the way for civilization and Christianity, it is believed that the services of these officials, in efforts to prevent war and elevate the Indian race, would be quite as judicious as their employment when inexperience and mismanagement have culminated in hostilities.",0.2349,-0.025,0.9968389272689819,Neutral,Neutral,POSITIVE
936,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,455.0,3.0,Frontier,,,,"The hostile Apaches were at the same time threatening the frontier of southern New Mexico, and it was necessary to keep troops in that part of the country to guard against their incursions.",-0.7184,0.03409090909090909,-0.9855345487594604,Negative,Neutral,NEGATIVE
937,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,509.0,4.0,Frontier,,,,"He had made himself a splendid record during the war of the rebellion, had also a fine record on the frontier, had been one of General Mackenzie's most zealous supporters, and possessed all the experience necessary to the command of such a force.",0.6335,0.3,0.9982799291610718,Positive,Neutral,POSITIVE
938,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,554.0,7.0,Frontier,,,,"They have passed years on the remote frontier, some of them with their families, refined and gentle people, experiencing all the hardships and enjoying few of the ameliorations of army life, and their services and those of many like them cannot be too highly appreciated.",0.908,0.18333333333333332,0.9985640645027161,Positive,Neutral,POSITIVE
939,mdp.39015002282591,Personal recollections and observations of General Nelson A. Miles.,1969.0,566.0,1.0,Frontier,,,,"It is to be regretted that the untimely death by a cruel and painful disease has deprived the service of so accomplished an officer as Captain Wood, whose record, during the great war, on the Western frontier and in the field of military literature was most creditable and valuable.",-0.7097,-0.04285714285714285,-0.992607593536377,Negative,Neutral,NEGATIVE
940,uc1.b4239608,"The Buffalo Soldiers in the Indian Wars,",1969.0,14.0,0.0,Frontier,,,,"It was the Indians who had given them that name when Negroes of four new regiments, the 9th and 10th Cavalry and 24th and 25th Infantry, had first arrived two years earlier to serve on the Western frontier.",0.0,0.09659090909090909,0.993216335773468,Neutral,Neutral,POSITIVE
941,uc1.b4239608,"The Buffalo Soldiers in the Indian Wars,",1969.0,14.0,15.0,Frontier,,,,"More than 200 miles away, on an island in the Arikaree fork of the Republican River, Major George A. Forsyth and his command of fifty-one frontier scouts, a number of them exsoldiers, had been jumped by a large force of Cheyennes under the famous chief Roman Nose.",0.0772,0.3191964285714286,-0.9547761678695679,Neutral,Neutral,NEGATIVE
942,uc1.b4239608,"The Buffalo Soldiers in the Indian Wars,",1969.0,17.0,8.0,Frontier,,,,His theory had not been disproved in the many hard-fought frays that had made him famous throughout the frontier.,0.0,0.5,0.9972591400146484,Neutral,Positive,POSITIVE
943,uc1.b4239608,"The Buffalo Soldiers in the Indian Wars,",1969.0,36.0,5.0,Frontier,,,,"Most of the glamour was shed on the cavalry arm, but it was the infantry, “queen of battles,” that pushed back the frontier, guarded it, and at last closed in the ring on the Indians.",0.3252,0.16,0.9972111582756042,Positive,Neutral,POSITIVE
944,uc1.b4239608,"The Buffalo Soldiers in the Indian Wars,",1969.0,47.0,6.0,Frontier,,,,"Satanta, highly intelligent, was a great war leader, a master of strategy, an orator who could inflame his people to ride on raids that drenched the frontier in blood.",0.5413,0.8,0.9978122711181641,Positive,Positive,POSITIVE
945,uc1.b4239608,"The Buffalo Soldiers in the Indian Wars,",1969.0,66.0,19.0,Frontier,,,,Warning spread along the frontier.,-0.34,0.0,-0.9745559096336365,Negative,Neutral,NEGATIVE
946,uc1.b4239608,"The Buffalo Soldiers in the Indian Wars,",1969.0,71.0,15.0,Frontier,,,,They must if peace were to be enforced along the harassed frontier.,0.0,0.0,0.9964751601219177,Neutral,Neutral,POSITIVE
947,uc1.b4239608,"The Buffalo Soldiers in the Indian Wars,",1969.0,74.0,19.0,Frontier,,,,"His death brought a period of peace to the frontier, but it did not last long.",-0.0516,-0.025,-0.9904735684394836,Neutral,Neutral,NEGATIVE
948,uc1.b4239608,"The Buffalo Soldiers in the Indian Wars,",1969.0,97.0,14.0,Frontier,,,,"Crook, anxious to spare the frontier further bloodshed, accepted the conditions.",0.0258,-0.125,0.9867875576019287,Neutral,Neutral,POSITIVE
949,uc1.b4239608,"The Buffalo Soldiers in the Indian Wars,",1969.0,99.0,5.0,Frontier,,,,"He illustrated many stories—by Theodore Roosevelt, Army officers, and others, in addition to writing of his own—with drawings and paintings of frontier life, the Army in action, Indians, cowpunchers, and settlers.",0.0,0.3,0.9987030029296875,Neutral,Neutral,POSITIVE
950,uc1.b4239608,"The Buffalo Soldiers in the Indian Wars,",1969.0,114.0,12.0,Frontier,,,,"Its verses and rousing chorus became an army and frontier favorite and were widely sung along with ""Forty Miles a Day on Beans and Hay.”",0.4588,0.2,0.9988172650337219,Positive,Neutral,POSITIVE
951,inu.32000002623702,Indian affairs.,1970.0,55.0,3.0,Frontier,,,,"A hundred years ago on the Western frontier, Indians and whites were killing each other for possession of the land.",-0.6597,-0.0625,-0.8402745723724365,Negative,Neutral,NEGATIVE
952,mdp.39015006571551,The buffalo.,1970.0,54.0,13.0,Frontier,,,,"On the Spanish frontier, conditions demanded that the rancher and his vaqueros spend a major part of each working day in the saddle, with each man using several horses a week.",-0.2263,0.020833333333333332,0.9928706288337708,Neutral,Neutral,POSITIVE
953,mdp.39015006571551,The buffalo.,1970.0,79.0,13.0,Frontier,,,,"The Sioux remaining in the woodland villages also secured horses and used them on summer hunts, but they still lived in their permanent houses, harvesting wild rice, until forcibly ejected from the lake country by the advancing farming frontier in the 1860's.",0.2144,0.3,-0.9806572794914246,Neutral,Neutral,NEGATIVE
954,mdp.39015006571551,The buffalo.,1970.0,95.0,17.0,Frontier,,,,"The remnants of the Indian tribes from the Ohio country moved west ahead of the farming frontier, crossing the Mississippi into Iowa, southeastern Missouri, and eastern Kansas.",0.0,0.0,0.9965956807136536,Neutral,Neutral,POSITIVE
955,mdp.39015006571551,The buffalo.,1970.0,124.0,0.0,Frontier,,,,"Blackfeet and the Upper Missouri Fur Trade In 1812, with the british navy blockading the mouth of the Mississippi and British agents stirring up the Indian tribes all along the northern frontier, the western fur trade was thoroughly disrupted.",0.0,0.0,-0.9925495386123657,Neutral,Neutral,NEGATIVE
956,mdp.39015006571551,The buffalo.,1970.0,134.0,3.0,Frontier,,,American frontier,"Much in the same manner as this dread plague wiped out the armies of Montezuma and paved the way for the Spanish conquest of Mexico City, it cut down the flower of the Plains warriors all along the Missouri, opening an easier path for the westward thrust of the American frontier.",-0.4215,0.008888888888888885,-0.9379013180732727,Negative,Neutral,NEGATIVE
957,mdp.39015006571551,The buffalo.,1970.0,169.0,2.0,Frontier,,,TX,"The Comanches brought in large herds of horses stolen on the Texas frontier, more horses and some mules from the Mexicans, and a few captives from both groups.",-0.4939,0.1714285714285714,0.9677996039390564,Negative,Neutral,POSITIVE
958,mdp.39015006571551,The buffalo.,1970.0,169.0,6.0,Frontier,,,TX,"The army built a string of posts along the Texas frontier to restrict the movements of the tribe, especially to keep them from raiding the farms.",-0.3818,0.0,-0.9792799353599548,Negative,Neutral,NEGATIVE
959,mdp.39015006571551,The buffalo.,1970.0,171.0,0.0,Frontier,,,,"ward of ten thousand horses and mules have already been carried off, and scarcely has a hacienda or ranch on the frontier been unvisited, and the people have been killed or captured.",-0.6705,-0.1,-0.9944750666618347,Negative,Neutral,NEGATIVE
960,mdp.39015006571551,The buffalo.,1970.0,171.0,4.0,Frontier,,,TX,"When the United States Army finally set up posts to block the main trails to Mexico, the Comanches turned more and more to raiding the Texas frontier, gathering horses for their trading operations and taking a few captives to be turned over to northern army posts for $100 each.",-0.0258,0.1933333333333333,-0.9884451627731323,Neutral,Neutral,NEGATIVE
961,mdp.39015006571551,The buffalo.,1970.0,172.0,4.0,Frontier,,,,"By 1800 all the land east of the Mississippi had been cleared as the farming frontier advanced, but to the west the herds shrank rapidly too, for no apparent reason, retreating toward the center of the Great Plains from the entire perimeter of the former range.",0.6757,0.1791666666666667,-0.9956439733505249,Positive,Neutral,NEGATIVE
962,mdp.39015006571551,The buffalo.,1970.0,175.0,5.0,Frontier,,,,"Meanwhile, on the eastern fringe the buffalo had no respite from the westward-moving farm frontier, even though the government's new Indian policy and new treaties eased tensions between red man and white.",-0.4019,0.06818181818181818,-0.9969534873962402,Negative,Neutral,NEGATIVE
963,mdp.39015006571551,The buffalo.,1970.0,175.0,9.0,Frontier,,,,"When slavery and antislavery forces clashed in Kansas, each side tried to outdo the other in rushing partisans to the territory, pushing the farming frontier westward about sixty miles in two years and crowding out the local Indians, who were forced from their small garden patches and villages and had to move south into Indian Territory.",-0.8316,-0.16875,0.8054039478302002,Negative,Neutral,POSITIVE
964,mdp.39015006571551,The buffalo.,1970.0,176.0,2.0,Frontier,,,,"The frontier appeared to settle down for a time, but in 1858 it was stirred up again by reports of an important gold strike on Cherry Creek north of Pike's Peak.",0.1154,0.12222222222222222,0.9956890940666199,Neutral,Neutral,POSITIVE
965,mdp.39015006571551,The buffalo.,1970.0,182.0,8.0,Frontier,,,,"Local volunteer units were composed largely of these two classes, who sometimes deliberately tried to stir up Indian troubles to justify their continued presence on the frontier.",-0.4588,0.10714285714285714,-0.9943397641181946,Negative,Neutral,NEGATIVE
966,mdp.39015006571551,The buffalo.,1970.0,185.0,9.0,Frontier,,,,"One frontier officer stated the problem: It is conceived that scattered bands of mounted hunters, with the speed of a horse and the watchfulness of a wolf or an antelope, whose faculties are sharpened by their necessities; who, when they get short of provisions, separate and look for something to eat, and find it in the water, in the ground, or on the surface; whose bill of fare ranges from grass-seed, nuts, roots, grasshoppers, lizards, and rattlesnakes, up to deer, antelope, elk, bear, and buffalo, and who have a continent to roam over, will be neither surprised, caught, conquered, over-awed, or reduced to famine by a rumbling, bugle-blowing, drum-beating town passing through their country on wheels at the speed of a loaded wagon.",-0.6874,0.05,0.9890817403793335,Negative,Neutral,POSITIVE
967,mdp.39015006571551,The buffalo.,1970.0,189.0,9.0,Frontier,,,,^The herds from Texas moved along the eastern side of the buffalo country and occupied the grassy belt of land from the edge of the herds to the farming frontier all the way from Indian Territory to the Dakota line.,0.0,0.0,0.9975728392601013,Neutral,Neutral,POSITIVE
968,mdp.39015006571551,The buffalo.,1970.0,189.0,10.0,Frontier,,,,This open belt grew wider each year as the buffalo were pushed back even more rapidly than the farming frontier advanced.,0.25,0.225,0.9784478545188904,Neutral,Neutral,POSITIVE
969,mdp.39015006571551,The buffalo.,1970.0,211.0,20.0,Frontier,,,,"The plain model sold on the frontier for about $125, but the extras could easily double the price.",0.4767,-0.10714285714285714,-0.9925289750099182,Positive,Neutral,NEGATIVE
970,mdp.39015006571551,The buffalo.,1970.0,217.0,14.0,Frontier,,,,Many of the seminomadic Indians along the farming frontier also turned to gathering bones when they could no longer deliver any buffalo robes to the traders.,-0.296,0.5,-0.9936712980270386,Neutral,Positive,NEGATIVE
971,mdp.39015012433622,"Álvar Núñez Cabeza de Vaca; the journey and route of the first European to cross the continent of North America, 1534-1536.",1970.0,148.0,9.0,Frontier,,,,"Neither are buffalo mentioned in the legendary lore of southern Texas,218 although in the lore of the frontier of the central plains the buffalo occupies a prominent place.",0.3182,0.375,0.9909778833389282,Positive,Positive,POSITIVE
972,mdp.39015012433622,"Álvar Núñez Cabeza de Vaca; the journey and route of the first European to cross the continent of North America, 1534-1536.",1970.0,149.0,0.0,Frontier,,,American frontier,"145 very few references to buffalo in the published reminiscences of the Anglo-american frontier in Texas, and such buffalo as were seen were small herds that had been chased out of their range by Indians and wolves.",0.0,-0.17,-0.9984036087989807,Neutral,Neutral,NEGATIVE
973,uc1.31822019588060,The North American Indian : being a series of volumes picturing and describing the Indians of the United States and Alaska /,1970.0,18.0,0.0,Frontier,,,NM,"xii INTRODUCTION Brought more closely under Christian domination, the Pueblos of the Rio Grande and the Rio Jemez, together with Acoma, developed that primitive protective instinct with regard to their rites and ceremonies that Zuñi, so long on the frontier of the New Mexico province, does not possess in such marked degree.",-0.0516,0.11233766233766232,0.9935012459754944,Neutral,Neutral,POSITIVE
974,wu.89034877381,The study of Nez Perce Indian Education/,1970.0,209.0,9.0,Frontier,,,,"There has been a regular cycle of border life, of land seizures, of new settlements, and the eager strife of the frontier.",0.3612,0.028787878787878782,0.9957830905914307,Positive,Neutral,POSITIVE
975,wu.89060388378,Indians of the Ozark Plateau.,1970.0,21.0,1.0,Frontier,,,American frontier,Such a barrier was in painful evidence as the American frontier moved across the continent from east to west.,-0.5267,-0.2333333333333333,-0.9791126251220703,Negative,Neutral,NEGATIVE
976,wu.89060388378,Indians of the Ozark Plateau.,1970.0,91.0,3.0,Frontier,,,American frontier,"After its introduction, the honey bee went wild and moved westward faster than the American frontier.",0.0,0.05,0.9981918931007385,Neutral,Neutral,POSITIVE
977,wu.89060388378,Indians of the Ozark Plateau.,1970.0,94.0,11.0,Frontier,,,,"Long before the Osages abandoned their horse trails in the interior of the Ozark Plateau and long before they were swept farther west by the pressure of the advancing frontier they engaged in capturing Indian slaves, for the French slave market, near the mouth of the Arkansas River.",-0.3612,0.0,0.990451455116272,Negative,Neutral,POSITIVE
978,wu.89060388378,Indians of the Ozark Plateau.,1970.0,112.0,0.0,Frontier,,,,"a result of early frontier marriages between the white settlers and these Cherokees many inhabitants of the White River country can trace their ancestral lineage back to a great, great, great Cherokee grandmother.",0.9231,0.375,0.9967241883277893,Positive,Positive,POSITIVE
979,wu.89060388378,Indians of the Ozark Plateau.,1970.0,123.0,13.0,Frontier,,,,This no doubt contributed to the discord wrought among the western and northern Indians resulting in widespread depredations against the Union's frontier settlements and the diversion of many federal troops to control them.,-0.1506,0.25,-0.9830621480941772,Neutral,Neutral,NEGATIVE
980,wu.89060388378,Indians of the Ozark Plateau.,1970.0,128.0,2.0,Frontier,,,American frontier,"But, despite all their contributions they were the first to shed blood in resisting the merciless advance of the American frontier.1 The Algonquians, like many of the aborigines were children of nature and wore only enough clothing, in their every day pursuits of living, to protect them from the elements of the weather.",0.7684,0.00833333333333334,0.9840152263641357,Positive,Neutral,POSITIVE
981,wu.89060388378,Indians of the Ozark Plateau.,1970.0,131.0,6.0,Frontier,,,,"To help off-set this threat the Spanish government encouraged the Eastern Indians, hostile to the advance of the frontier, to make settlements along the west bank of the Mississippi.",-0.2023,0.0,0.9944804906845093,Neutral,Neutral,POSITIVE
982,wu.89060388378,Indians of the Ozark Plateau.,1970.0,131.0,13.0,Frontier,,,American frontier,"It was the intent of the Spanish, if at all possible, to halt the American frontier at the Mississippi River.",0.0,0.0,-0.9827227592468262,Neutral,Neutral,NEGATIVE
983,wu.89060388378,Indians of the Ozark Plateau.,1970.0,133.0,9.0,Frontier,,,,"But, there was no room on the frontier for law abiding, peace loving Indians like Chief Kennekuk and his followers.",0.9109,0.6,0.9925245642662048,Positive,Positive,POSITIVE
984,wu.89060388378,Indians of the Ozark Plateau.,1970.0,134.0,6.0,Frontier,,,,After another two decades of frontier pressure they were living with the Miamis in Indiana.,-0.296,0.0,-0.9803693890571594,Neutral,Neutral,NEGATIVE
985,wu.89060388378,Indians of the Ozark Plateau.,1970.0,137.0,2.0,Frontier,,,,"As the frontier moved westward, the events of the time dismembered the tribes east of the Mississippi, sending small bands west of the big river into the Ozark region or elsewhere.",0.0,-0.125,0.9475984573364258,Neutral,Neutral,POSITIVE
986,wu.89060388378,Indians of the Ozark Plateau.,1970.0,137.0,8.0,Frontier,,,MO,"In their search for security among their Algonquian kinsmen, they, too, were destined to play a colorful but somewhat minor role in the great drama of the Ozark frontier.",0.8422,0.35000000000000003,0.9856597185134888,Positive,Positive,POSITIVE
987,wu.89060388378,Indians of the Ozark Plateau.,1970.0,138.0,9.0,Frontier,,,American frontier,"They were not only pioneering on the colorful American frontier, but they were blending two races and two civilizations.",0.0,0.09999999999999999,0.9986013770103455,Neutral,Neutral,POSITIVE
988,wu.89060388378,Indians of the Ozark Plateau.,1970.0,140.0,6.0,Frontier,,,,"The post-war wave of the frontier over the land just east of the Mississippi, in the turbulent teens, served as a prelude to the opening of the 1820's over the Ozark hills.",0.0,0.0,0.9974990487098694,Neutral,Neutral,POSITIVE
989,wu.89060388378,Indians of the Ozark Plateau.,1970.0,149.0,1.0,Frontier,,,,"One of the chiefs succeeded, at least partially, in slowing the advance of the frontier into the Kickapoo lands of the Ozarks.",0.4215,-0.2,0.9883691072463989,Positive,Neutral,POSITIVE
990,wu.89060388378,Indians of the Ozark Plateau.,1970.0,150.0,12.0,Frontier,,,,This had always worked before on the frontier.,0.0,0.0,0.99592125415802,Neutral,Neutral,POSITIVE
991,wu.89060388378,Indians of the Ozark Plateau.,1970.0,156.0,12.0,Frontier,,,,A general Indian war on the frontier would endanger many white settlers who had by this time become more numerous.,-0.5994,0.21000000000000002,-0.9877432584762573,Negative,Neutral,NEGATIVE
992,wu.89060388378,Indians of the Ozark Plateau.,1970.0,159.0,6.0,Frontier,,,,The white pioneers on the frontier coveted much of their domain.,0.0,0.1,0.9952995777130127,Neutral,Neutral,POSITIVE
993,wu.89060388378,Indians of the Ozark Plateau.,1970.0,159.0,9.0,Frontier,,,American frontier,"During the 1820's the American frontier had swept across the Ozarks, driving in its forefront the Indians and leaving in its wake a land destitute of game.",0.0,-0.2,-0.9776669144630432,Neutral,Neutral,NEGATIVE
994,wu.89060388378,Indians of the Ozark Plateau.,1970.0,159.0,10.0,Frontier,,,,Concentrated on its front were the warring Indians intermixed with frontier whites.,-0.4404,0.0,0.9959164261817932,Negative,Neutral,POSITIVE
995,wu.89060388378,Indians of the Ozark Plateau.,1970.0,162.0,14.0,Frontier,,,,"When the frontier overran their region, Pierre Menard, at the direction of General Clark, removed the major portion of them to temporary land grants on the upper White River watershed in Southwest Missouri, where they were living in the teens and early twenties.",0.2263,0.0425,0.9399593472480774,Neutral,Neutral,POSITIVE
996,wu.89060388378,Indians of the Ozark Plateau.,1970.0,165.0,2.0,Frontier,,,American frontier,Their retreat from the advancing American frontier covered a period of a century and a half.,0.2023,-0.08333333333333333,0.9911865592002869,Neutral,Neutral,POSITIVE
997,wu.89060388378,Indians of the Ozark Plateau.,1970.0,165.0,10.0,Frontier,,,,The story of the Delawares and their unhappy retreats from the advancing frontier has no other equal in American history.,-0.6124,-0.134375,0.99819415807724,Negative,Neutral,POSITIVE
998,wu.89060388378,Indians of the Ozark Plateau.,1970.0,168.0,2.0,Frontier,,,American frontier,By this time the surging American frontier had passed through the hills and valleys of the Ozark terrain and was now churning the Indians and pioneers on the Great Plains.,0.6249,0.10000000000000002,0.9941626191139221,Positive,Neutral,POSITIVE
999,wu.89060388378,Indians of the Ozark Plateau.,1970.0,171.0,2.0,Frontier,,,,The surging winds of the stormy frontier had already begun to blow.,0.0,0.0,0.9941877126693726,Neutral,Neutral,POSITIVE
1000,wu.89060388378,Indians of the Ozark Plateau.,1970.0,171.0,6.0,Frontier,,,,All too soon the turbulent and treacherous currents of the frontier would tear asunder the Indian tribes of Northeast Kansas.,0.0,0.0,-0.934173583984375,Neutral,Neutral,NEGATIVE
1001,wu.89060388378,Indians of the Ozark Plateau.,1970.0,171.0,7.0,Frontier,,,,"When the frontier storm had passed on its westward course, the government gathered the tattered fragments of the once proud tribes and removed them to Northeast Oklahoma where many of their descendants still live on the borderland of the Ozark Plateau.",0.4767,0.4787878787878788,-0.7201871871948242,Positive,Positive,NEGATIVE
1002,wu.89060388378,Indians of the Ozark Plateau.,1970.0,172.0,11.0,Frontier,,,,As the frontier moved west from the Ozark Plateau to the Pacific Coast additonal exchanges occurred between the whites and Indians of the western states.,0.0,0.0,0.9961129426956177,Neutral,Neutral,POSITIVE
1003,mdp.39015027057861,"Memoir of Indian wars, and other occurrences.",1971.0,14.0,6.0,Frontier,,,,", The Indians continued the war till 1764, and with much depredation on the frontier inhabitants, making incursions as far as within a few miles of Staunton.",-0.5994,0.03333333333333335,-0.9866581559181213,Negative,Neutral,NEGATIVE
1004,mdp.39015027057861,"Memoir of Indian wars, and other occurrences.",1971.0,14.0,7.0,Frontier,,,,"An end, however, was put to the war in the fall of that year, by the march of an army under the command of Colonel Bouquet, a British officer, who assembled, with his regular troops, at Fort Pitt, some companies of militia from Augusta county and other places,—which, I believe, either volunteered their services or were such as were ordered on the frontiers to protect the inhabitants during the war.",-0.7351,-0.03125,0.9882793426513672,Negative,Neutral,POSITIVE
1005,mdp.39015027057861,"Memoir of Indian wars, and other occurrences.",1971.0,15.0,5.0,Frontier,,,,"General Lewis and his brother Charles sent an express immediately to the frontier settlements of their respective counties, requesting them to put themselves in a posture of defence.",0.4939,0.02500000000000001,0.9961322546005249,Positive,Neutral,POSITIVE
