,volume_id,title,year,page,sentence,keyword,Valid ex? 1=remove,On topic? 1 = yes,"P = positve, N = negative, [empty] = neutral/other - For ON TOPIC only",context,v_sent_score,tb_sent_score,ht_sent_score,v_sent,tb_sent,ht_sent
1042,mdp.39015052834226,"Early Western travels, 1748-1846; a series of annotated reprints of some of the best and rarest contemporary volumes of travel, descriptive of the Aborigines and social and economic conditions in the middle and far West, during the period of early American settlement, edited with notes, introd., index, etc.",1966,15,5,Frontier,,,MI,"Slipping the leash of the restraints of civilization, and influenced by a strange mixture of Quixotism and stoicism, our author set forth from his New Hampshire home in the dead of an extreme winter, and crossed the frozen, almost trackless waste to the frontier post of Detroit.",-0.8235,-0.08977272727272728,0.9236307144165039,Negative,Neutral,POSITIVE
1043,mdp.39015052834226,"Early Western travels, 1748-1846; a series of annotated reprints of some of the best and rarest contemporary volumes of travel, descriptive of the Aborigines and social and economic conditions in the middle and far West, during the period of early American settlement, edited with notes, introd., index, etc.",1966,46,3,Frontier,,,,"This friend wishing to go on the journey with me, we began to make preparations; however, as I was a stranger in that country, he 'Old Fort Schuyler was erected upon the present site of Utica during the French and Indian War (1758), for the defense of the frontier, but was not maintained after the Treaty of Paris.",0.09,0.03333333333333333,0.9957515001296997,Neutral,Neutral,NEGATIVE
1044,mdp.39015052834226,"Early Western travels, 1748-1846; a series of annotated reprints of some of the best and rarest contemporary volumes of travel, descriptive of the Aborigines and social and economic conditions in the middle and far West, during the period of early American settlement, edited with notes, introd., index, etc.",1966,46,14,Frontier,,,,"This stream being well known on the frontier, the name was transferred to the settlement, and ""New Amsterdam"" never came into general use.",0.2732,0.09318181818181819,0.9991981387138367,Neutral,Neutral,NEGATIVE
1045,mdp.39015052834226,"Early Western travels, 1748-1846; a series of annotated reprints of some of the best and rarest contemporary volumes of travel, descriptive of the Aborigines and social and economic conditions in the middle and far West, during the period of early American settlement, edited with notes, introd., index, etc.",1966,93,6,Frontier,,,,"Being a frontier town, it suffered severely in the early Indian wars, and in February, 1690, a general massacre of the inhabitants occurred.— Ed.",-0.8689,0.07500000000000001,0.9889497756958008,Negative,Neutral,NEGATIVE
1046,mdp.39015052834226,"Early Western travels, 1748-1846; a series of annotated reprints of some of the best and rarest contemporary volumes of travel, descriptive of the Aborigines and social and economic conditions in the middle and far West, during the period of early American settlement, edited with notes, introd., index, etc.",1966,123,11,Frontier,,,,"In relation to this topic, the prevailing spirit of emigration, from the maritime to the inland frontier, will have a very beneficial influence.",0.5984,0.2,0.9998233914375305,Positive,Neutral,POSITIVE
1047,mdp.39015052834226,"Early Western travels, 1748-1846; a series of annotated reprints of some of the best and rarest contemporary volumes of travel, descriptive of the Aborigines and social and economic conditions in the middle and far West, during the period of early American settlement, edited with notes, introd., index, etc.",1966,126,9,Frontier,,,NY,"They had constituted the western frontier of New York in the period of the Revolutionary War, and in consequence had borne the brunt of the Iroquois and Loyalist attacks under the leadership of Joseph Brant.",-0.6486,0.06818181818181818,0.9819886684417725,Negative,Neutral,POSITIVE
1048,mdp.39015052834226,"Early Western travels, 1748-1846; a series of annotated reprints of some of the best and rarest contemporary volumes of travel, descriptive of the Aborigines and social and economic conditions in the middle and far West, during the period of early American settlement, edited with notes, introd., index, etc.",1966,144,0,Frontier,,,,"the west, especially to a frontier state or territory; and he will, perhaps, find in this removal great individual profit.",0.7906,0.26666666666666666,0.9969018697738647,Positive,Neutral,POSITIVE
1049,mdp.39015052834226,"Early Western travels, 1748-1846; a series of annotated reprints of some of the best and rarest contemporary volumes of travel, descriptive of the Aborigines and social and economic conditions in the middle and far West, during the period of early American settlement, edited with notes, introd., index, etc.",1966,171,5,Frontier,,,,"During my walk from the fort, along the bank of the river, I reflected upon the battle of Queenstown, the subsequent devastations of the enemy upon this part of our inland frontier, and the impolicy of our so generally employing militia.",-0.8402,0.02500000000000001,0.9868664741516113,Negative,Neutral,POSITIVE
1050,mdp.39015052834226,"Early Western travels, 1748-1846; a series of annotated reprints of some of the best and rarest contemporary volumes of travel, descriptive of the Aborigines and social and economic conditions in the middle and far West, during the period of early American settlement, edited with notes, introd., index, etc.",1966,186,13,Frontier,,,NY,"In retaliation for the burning of Newark, General Riall, upon the capture of Fort Niagara (December, 1813) ordered his troops to destroy all American settlements on the Niagara frontier.",-0.5423,-0.049999999999999996,0.9860520362854004,Negative,Neutral,NEGATIVE
1051,mdp.39015052834226,"Early Western travels, 1748-1846; a series of annotated reprints of some of the best and rarest contemporary volumes of travel, descriptive of the Aborigines and social and economic conditions in the middle and far West, during the period of early American settlement, edited with notes, introd., index, etc.",1966,210,2,Frontier,,,,"But Harrison, well acquainted with the requisites of an army, well versed in the stratagems of savage warfare, and knowing well the exposed situation of the frontier, thought best to remain where he was until his own situation, or that of the enemy should warrant an attempt to proceed.",0.1901,0.7000000000000001,0.7500878572463989,Neutral,Positive,POSITIVE
1052,mdp.39015052834226,"Early Western travels, 1748-1846; a series of annotated reprints of some of the best and rarest contemporary volumes of travel, descriptive of the Aborigines and social and economic conditions in the middle and far West, during the period of early American settlement, edited with notes, introd., index, etc.",1966,221,1,Frontier,,,,The former is remarkably well calculated for the Governor of a frontier Territory: in him are united the civilian and the warrior.,0.6361,0.375,0.9989675283432007,Positive,Positive,POSITIVE
1053,mdp.39015052834226,"Early Western travels, 1748-1846; a series of annotated reprints of some of the best and rarest contemporary volumes of travel, descriptive of the Aborigines and social and economic conditions in the middle and far West, during the period of early American settlement, edited with notes, introd., index, etc.",1966,221,13,Frontier,,,NY,"Having served on the Niagara frontier during 1813, he commanded the regular troops at the battle of Plattsburg (September, 1814), and for his bravery was made a major-general and received a gold medal from Congress.",0.5719,0.0,0.9990743398666382,Positive,Neutral,POSITIVE
1054,mdp.39015052834226,"Early Western travels, 1748-1846; a series of annotated reprints of some of the best and rarest contemporary volumes of travel, descriptive of the Aborigines and social and economic conditions in the middle and far West, during the period of early American settlement, edited with notes, introd., index, etc.",1966,223,2,Frontier,,,,"By increasing the strength of our frontier settlements, we shall lessen the influence of the British Government over the savages of the west, and be able to meet their incursions more promptly, and with greater effect.",0.3182,0.375,0.9934999346733093,Positive,Positive,POSITIVE
1055,mdp.39015052834226,"Early Western travels, 1748-1846; a series of annotated reprints of some of the best and rarest contemporary volumes of travel, descriptive of the Aborigines and social and economic conditions in the middle and far West, during the period of early American settlement, edited with notes, introd., index, etc.",1966,294,16,Frontier,,,,"In 1756 he led an expedition against the Delaware Indians who were ravaging the frontier, and destroyed their town at Kittanning.",-0.4939,0.0,0.9960641264915466,Negative,Neutral,NEGATIVE
1056,mdp.39015052834226,"Early Western travels, 1748-1846; a series of annotated reprints of some of the best and rarest contemporary volumes of travel, descriptive of the Aborigines and social and economic conditions in the middle and far West, during the period of early American settlement, edited with notes, introd., index, etc.",1966,313,14,Frontier,,,,"Regarding the early history of Cincinnati, see Cuming's Tour, volume W of our series, note 166.— Ed. IU Fort Washington — afterwards within the limits of Cincinnati — was established (1789) by Major Doughty opposite the mouth of theXicking River, to protect the frontier from the Indians.",0.3818,0.05416666666666667,0.973829448223114,Positive,Neutral,POSITIVE
1057,wu.89060391653,"The Indian papers of Texas and the Southwest, 1825-1916.",1966,20,4,Frontier,,,,It shall establish with them a line of defense along the frontier to secure the State against the Incursions of the barbarous tribes.,0.4404,0.2,0.9428645968437195,Positive,Neutral,POSITIVE
1058,wu.89060391653,"The Indian papers of Texas and the Southwest, 1825-1916.",1966,37,8,Frontier,,,,They are thought to be the greatest rogues and the most treacherous Indians on our frontier.,0.6369,0.75,0.9490219354629517,Positive,Positive,NEGATIVE
1059,wu.89060391653,"The Indian papers of Texas and the Southwest, 1825-1916.",1966,38,0,Frontier,,,,"little value and seldom used They run from place to place, move with great celerity, and are but little dependent on civilized man for necessary articles, They are now at war with this Republick Their number is about 500 warriors despicable soldiers but formidable rogues, and for 5 years past have greatly annoyed our frontier during which time they have occasionally found opportunities to commit most horrible outrages and to carry off children and females as prisoners.",-0.9543,-0.032499999999999994,0.9860007166862488,Negative,Neutral,NEGATIVE
1060,wu.89060391653,"The Indian papers of Texas and the Southwest, 1825-1916.",1966,40,5,Frontier,,,,On the Contrary there is before your Committee notorious evidence that part at least of the tribes ennumerated in that list of which the Cherokee are represented as “Head Chiefs” “Elder Brothers” have been the most savage and ruthless of our frontier enemies ever since and even at the very date of the signing of this Treaty.,-0.8553,-0.15000000000000002,0.8983713388442993,Negative,Neutral,NEGATIVE
1061,mdp.39015040598958,"Inhabited wilderness : Indians, Eskimos, and national parks in Alaska /",1997,143,1,Frontier,,?,proper noun?,"The Saga of the Seventy-Mile Kid The NPS's tribulations in administering the frontier national park were twofold, and basically paralleled the new agency's dual responsibility to provide for the public use and preserve the natural conditions in national parks.",0.3612,0.07878787878787878,0.6233295202255249,Positive,Neutral,POSITIVE
1062,wu.89060391653,"The Indian papers of Texas and the Southwest, 1825-1916.",1966,41,10,Frontier,,,,Resolved that should the Treaty in course of negociation by Jesse Watkins be perfected— The Senate deem that it would be advisable to establish not less than 3 Block Houses on the Northern and Western frontier for the purpose of protecting trading Houses to be conducted under proposed Legal regulations and restrictions.,-0.1119,0.09444444444444444,0.9005409479141235,Neutral,Neutral,NEGATIVE
1063,wu.89060391653,"The Indian papers of Texas and the Southwest, 1825-1916.",1966,70,2,Frontier,,,TX,"The special object of your appointment at this time, is to cultivate and preserve the friendly relations existing between the frontier inhabitants of Texas and the Indian Tribes.",0.7096,0.3660714285714286,0.9997014403343201,Positive,Positive,POSITIVE
1064,wu.89060391653,"The Indian papers of Texas and the Southwest, 1825-1916.",1966,71,3,Frontier,,,,"Mr Sydney Johnston Secy of war Sir, I herewith transmit you the muster rolls of 3 volunteer companies, which in conformity to an act of congress dated authorizing the raising of volunteer companies for the protection of the frontier, were organized on the 25th Jany.",-0.5994,0.0,0.7831929326057434,Negative,Neutral,POSITIVE
1065,wu.89060391653,"The Indian papers of Texas and the Southwest, 1825-1916.",1966,71,4,Frontier,,,,"last at the uper Settlements on the Colorado, and placed under my command to proceed against the Comanche and other hostile Indians on our northwestern frontierFrom this place we proceeded on the morning of the 26th directly up the Colorado, On the 13th of Feby.",-0.3818,-0.006249999999999999,0.7420336008071899,Negative,Neutral,POSITIVE
1066,wu.89060391653,"The Indian papers of Texas and the Southwest, 1825-1916.",1966,79,1,Frontier,,,,"But if listening to the suggestions of bad men equally the enemies of the red man and the white, they shall persue such a course of conduct as to put in jeopardy the lives and property of our citizens, or to destroy that sense of security essential to the happiness and prosperity of our frontier, the inevitable consequence will be a prompt and sanguinary war, which can terminate only in their destruction or expulsion.",-0.9731,-0.019999999999999997,0.9954441785812378,Negative,Neutral,NEGATIVE
1067,wu.89060391653,"The Indian papers of Texas and the Southwest, 1825-1916.",1966,148,0,Frontier,,,TX,possessed of large quantities of ammunition to supply the frontier Indians of Texas to carry on the war.,-0.5994,0.21428571428571427,0.9571154713630676,Negative,Neutral,POSITIVE
1068,mdp.39015040598958,"Inhabited wilderness : Indians, Eskimos, and national parks in Alaska /",1997,147,8,Frontier,,?,,Here lay another paradox: it was fast becoming evident that the frontier national park was premised on the idea of remaking the prospector into a responsible conservationist at the same time that it romanticized him as a cultural relic of the frontier.,0.4215,0.20000000000000004,0.9813288450241089,Positive,Neutral,NEGATIVE
1069,mdp.39015017456750,"The Appalachian Indian frontier; the Edmond Atkin report and plan of 1755,",1967,17,1,Frontier,,,,Yet to the Indian tribes along the southern frontier the westward advance of the Anglo-American population spelled disaster.,-0.6249,0.0,0.9997214674949646,Negative,Neutral,NEGATIVE
1070,mdp.39015017456750,"The Appalachian Indian frontier; the Edmond Atkin report and plan of 1755,",1967,17,3,Frontier,,,,"In the 1750's, however, the French found themselves challenged all along the southern colonial frontier by an aggressive English trading advance.",-0.25,0.0,0.9838792681694031,Neutral,Neutral,POSITIVE
1071,mdp.39015017456750,"The Appalachian Indian frontier; the Edmond Atkin report and plan of 1755,",1967,17,4,Frontier,,,,"While the ensuing French and Indian War was a historical drama filled with tragic interest, it is also a period of no little obscurity on the western frontiers of the southern colonies.",-0.7269,-0.03660714285714285,0.9712465405464172,Negative,Neutral,NEGATIVE
1072,mdp.39015017456750,"The Appalachian Indian frontier; the Edmond Atkin report and plan of 1755,",1967,17,6,Frontier,,,,Yet close examination of the manuscripts and the printed sources concerning the southern frontier of the 1750's discloses much confusion and conflict in Indian diplomacy.,-0.5423,0.1,0.977599024772644,Negative,Neutral,POSITIVE
1073,mdp.39015017456750,"The Appalachian Indian frontier; the Edmond Atkin report and plan of 1755,",1967,17,14,Frontier,,,,"Those hardy, rude men, traders and hunters, who ranged the southern wilderness beyond the frontiers of the colonies, formed a connecting link between civilization and barbarism.",-0.0772,-0.15,0.9987571239471436,Neutral,Neutral,POSITIVE
1074,mdp.39015017456750,"The Appalachian Indian frontier; the Edmond Atkin report and plan of 1755,",1967,26,3,Frontier,,,,"In the forest near the river Monongahela a powerful army under the dogged Major General Edward Braddock was fiercely attacked by a force of some six hundred Indians and two hundred and twenty Canadians and French soldiers, who left the British with a routed army, a dying general, and the rising leadership of George Washington.8 After Braddock's demise there burst upon the frontier of 1755 a storm of blood and fire.",-0.3818,0.07031250000000001,0.8620713949203491,Negative,Neutral,POSITIVE
1075,mdp.39015017456750,"The Appalachian Indian frontier; the Edmond Atkin report and plan of 1755,",1967,28,4,Frontier,,,,"Yet his slow, meticulous labors in organizing his department of Indian affairs constitute a significant chapter in early frontier history, and his plan for Indian management, the first comprehensive one submitted to the Board of Trade, was an outstanding achievement.",0.7783,0.185,0.9997937083244324,Positive,Neutral,POSITIVE
1076,mdp.39015040598958,"Inhabited wilderness : Indians, Eskimos, and national parks in Alaska /",1997,153,0,Frontier,,?,,127 le There was no rate incentive for the tourist to experience the frontier national park by the more primitive means.,-0.5122,0.5,0.9870015382766724,Negative,Positive,NEGATIVE
1077,mdp.39015040598958,"Inhabited wilderness : Indians, Eskimos, and national parks in Alaska /",1997,153,3,Frontier,,?,,"Karstens agreed with the head of the Mt. McKinley Tourist and Transportation Company, Robert Sheldon, that their joint purpose was to respond to visitor demand, yet they certainly had it in their power to channel that visitor demand in different ways.33 If Karstens could be faulted for putting the national park on a course toward overdevelopment making it impossible to administer as an inhabited wilderness – it would be on the grounds that he and his superiors failed to appreciate that the frontier national park required a nontraditional, minimalist approach to tourist accommodations so as to minimize the tourists' social and economic impact on the wilderness inhabitants.",0.128,-0.11984126984126982,0.5371909141540527,Neutral,Neutral,NEGATIVE
1078,mdp.39015040598958,"Inhabited wilderness : Indians, Eskimos, and national parks in Alaska /",1997,153,4,Frontier,1.0,,,"However, Karstens's whole frame of reference as a frontiersman went against this idea.",0.0,0.2,0.9963028430938721,Neutral,Neutral,NEGATIVE
1079,mdp.39015017456750,1,1967,32,0,Frontier,,,Indian frontier,"standing in terms of clarity of thought and general information regarding the status of the entire colonial Indian frontier, and no doubt the magnitude of Atkin's knowledge of Indian affairs sufficiently impressed the Board of Trade.",0.7851,0.35000000000000003,0.9997904896736145,Positive,Positive,POSITIVE
1080,mdp.39015017456750,"The Appalachian Indian frontier; the Edmond Atkin report and plan of 1755,",1967,35,2,Frontier,,,VA,"Finding himself dependent upon the southern colonies for financial support, the disappointed superintendent made a belated arrival in Williamsburg, Virginia, in the spring of 1757.81 After considerable solicitation from the dynamic governor, Robert Dinwiddie, Atkin repaired to the Virginia frontier and established his headquarters at Fort Loudoun at Winchester, where he planned to confer with Indian warriors and to give them presents.32 During the spring of 1757, young Colonel George Washington, commanding the forces defending the wide Virginia frontier, had been having manifold difficulties in managing his Indian allies.",0.0,-0.09285714285714286,0.950673520565033,Neutral,Neutral,POSITIVE
1081,mdp.39015017456750,"The Appalachian Indian frontier; the Edmond Atkin report and plan of 1755,",1967,37,10,Frontier,,,VA,"Although the superintendent heaped presents upon the prisoners and assured them that no ""hurt was intended,"" his untimely action enraged the warriors at Winchester and complicated Washington's military problems.40 Conditions relating to Indian affairs gradually improved, nevertheless, and by August, 1757, Dinwiddie concluded that the Indians were behaving ""pretty well""—an indication that Atkin's negotiations on the Virginia frontier were not entirely unsatisfactory to the governor.41 One reason why Atkin was able to placate Washington's Indian allies was that the Virginia government gave the superintendent excellent financial support.",0.8996,0.15625,0.9931560158729553,Positive,Neutral,POSITIVE
1082,mdp.39015017456750,"The Appalachian Indian frontier; the Edmond Atkin report and plan of 1755,",1967,38,1,Frontier,,,SC,"Relations between the old Scot and Atkin were further strained when the superintendent quarreled with Dinwiddie about regulations concerning Indian commerce.42 Although Atkin planned to journey southward to make treaties with the tribesmen on the South Carolina frontier, his departure was probably hastened by the hostility that developed with Dinwiddie.",-0.7351,0.06666666666666667,0.9987938404083252,Negative,Neutral,NEGATIVE
1083,mdp.39015040598958,"Inhabited wilderness : Indians, Eskimos, and national parks in Alaska /",1997,154,4,Frontier,,?,,In a sense the rangers themselves became stage props for the frontier national park.,0.0,0.0,0.9939212799072266,Neutral,Neutral,POSITIVE
1084,mdp.39015040598958,"Inhabited wilderness : Indians, Eskimos, and national parks in Alaska /",1997,154,5,Frontier,1.0,,,"From the NPS's standpoint they were the ideal wilderness inhabitants: tough, seasoned, authentic Alaskan frontiersmen, yet dedicated to conservation.",0.7096,0.31527777777777777,0.9994574189186096,Positive,Neutral,POSITIVE
1085,mdp.39015017456750,"The Appalachian Indian frontier; the Edmond Atkin report and plan of 1755,",1967,41,2,Frontier,,,,"On May 22, 1760, he signed his will, and, after a lingering illness following a visit to the frontier during the Cherokee War, died on October 8, 1761, at his plantation on the Pee Dee River.""",-0.8807,0.0,0.9859521389007568,Negative,Neutral,NEGATIVE
1086,mdp.39015017456750,"The Appalachian Indian frontier; the Edmond Atkin report and plan of 1755,",1967,41,8,Frontier,,,,It is reasonable to deduce that Atkin made a serious attempt to organize a far-flung Indian department that included a scattered native population spread out along the frontier from Maryland to Georgia.,-0.0772,-0.06666666666666665,0.9019137024879456,Neutral,Neutral,NEGATIVE
1087,mdp.39015017456750,"The Appalachian Indian frontier; the Edmond Atkin report and plan of 1755,",1967,46,11,Frontier,,,,"Among those mentioned are S.P.G. missionaries,70 frontier rangers, secretaries, gunsmiths, interpreters, and commissioners.",0.0,0.0,0.9541020393371582,Neutral,Neutral,POSITIVE
1088,mdp.39015040598958,"Inhabited wilderness : Indians, Eskimos, and national parks in Alaska /",1997,154,11,Frontier,1.0,,,"For years, Mather and Albright were willing to overlook this frontiersman's tough, brawling style as an administrator.",-0.128,-0.06944444444444445,0.9290997982025146,Neutral,Neutral,POSITIVE
1089,mdp.39015017456750,"The Appalachian Indian frontier; the Edmond Atkin report and plan of 1755,",1967,48,4,Frontier,,,,"Meriwether, Expansion of South Carolina, contains a scholarly account of the advance of the frontier during the period covered by Atkin's report.",0.0,0.0,0.9988372921943665,Neutral,Neutral,POSITIVE
1090,mdp.39015017456750,"The Appalachian Indian frontier; the Edmond Atkin report and plan of 1755,",1967,49,13,Frontier,,,Indian frontier,The Bouquet Papers in the Public Archives of Canada are useful in the study of the Indian frontier during the late 1750's and early 1760's.,0.4404,0.025,0.9995356798171997,Positive,Neutral,POSITIVE
1091,mdp.39015040598958,"Inhabited wilderness : Indians, Eskimos, and national parks in Alaska /",1997,155,10,Frontier,,?,,"It would be too harsh a judgment to say that the NPS botched the idea of a frontier national park when, in reality, it never fully embraced it in this era.",-0.4404,-0.2,0.9993336796760559,Negative,Neutral,NEGATIVE
1092,mdp.39015040598958,"Inhabited wilderness : Indians, Eskimos, and national parks in Alaska /",1997,155,13,Frontier,1.0,,,"Even the park's principal architect, Charles Sheldon, had only a vague idea of how frontiersmen would figure in the national park over the long run.",-0.1027,-0.18333333333333335,0.9988206028938293,Neutral,Neutral,NEGATIVE
1093,mdp.39015040598958,"Inhabited wilderness : Indians, Eskimos, and national parks in Alaska /",1997,155,14,Frontier,,?,,It is fairer to conclude that the frontier national park idea did not succeed here because it was too far ahead of its time.,-0.3875,0.1,0.9959965944290161,Negative,Neutral,NEGATIVE
1094,mdp.39015040598958,"Inhabited wilderness : Indians, Eskimos, and national parks in Alaska /",1997,155,15,Frontier,,?,,Sheldon and the other sportsmen who conceived the idea of a frontier national park were too steeped in the era's commitment to progress to contemplate what would really be required for such a thing to succeed.,0.8225,0.025000000000000005,0.9959171414375305,Positive,Neutral,NEGATIVE
1095,mdp.39015040598958,"Inhabited wilderness : Indians, Eskimos, and national parks in Alaska /",1997,155,16,Frontier,,?,,"Mather and Albright, even if they did sympathize with the idea of a frontier national park, were too intent on opening up national parks with roads and hotels, thereby securing their place in American life, to consider holding one park apart from this pattern.",0.3182,0.0,0.7183045148849487,Positive,Neutral,NEGATIVE
1096,mdp.39015040598958,"Inhabited wilderness : Indians, Eskimos, and national parks in Alaska /",1997,156,0,Frontier,,?,,The frontier national park idea materialized and faded away in Mount McKinley National Park because it was too inchoate to succeed.,0.4939,0.0,0.9992115497589111,Positive,Neutral,NEGATIVE
1097,mdp.39015017456750,"The Appalachian Indian frontier; the Edmond Atkin report and plan of 1755,",1967,49,14,Frontier,,,Indian frontier,At the Historical Commission of South Carolina is an abundance of material relating to the southern Indian frontier.,0.0,0.0,0.9995858073234558,Neutral,Neutral,POSITIVE
1098,mdp.39015017456750,"The Appalachian Indian frontier; the Edmond Atkin report and plan of 1755,",1967,49,17,Frontier,,,Indian frontier,"Although the name of the superintendent appears only infrequently in the ""Indian Books of South Carolina,"" these six bound volumes are an invaluable source of information regarding the Indian frontier of the southern colonies.",0.0,0.0,0.9996359348297119,Neutral,Neutral,POSITIVE
1099,mdp.39015040598958,"Inhabited wilderness : Indians, Eskimos, and national parks in Alaska /",1997,162,18,Frontier,,quotation,,In Alaska alone can the emotional values of the frontier be preserved.”,0.3182,0.0,0.9978085160255432,Positive,Neutral,POSITIVE
1100,mdp.39015040598958,"Inhabited wilderness : Indians, Eskimos, and national parks in Alaska /",1997,163,4,Frontier,,?,,Marshall's thought was a long way from the monumentalism of nineteenth-century excursionists in Glacier Bay or even the carefully delimited frontier national park idea of Charles Sheldon.,0.128,-0.07500000000000001,0.8990689516067505,Neutral,Neutral,NEGATIVE
1101,mdp.39015017456750,"The Appalachian Indian frontier; the Edmond Atkin report and plan of 1755,",1967,50,13,Frontier,,,,"(London, 1776), Historical Commission of South Carolina, is useful for the study of Carolina trading paths to the frontier.",0.4404,0.15,0.9983056783676147,Positive,Neutral,POSITIVE
1102,mdp.39015017456750,"The Appalachian Indian frontier; the Edmond Atkin report and plan of 1755,",1967,81,8,Frontier,,,,The problem of the rum traders was not confined to the southern frontier.,-0.4019,0.0,0.9767398238182068,Negative,Neutral,POSITIVE
1103,mdp.39015017456750,"The Appalachian Indian frontier; the Edmond Atkin report and plan of 1755,",1967,92,12,Frontier,,,,"There hath not only no Fort been yet built in any of the Indian Nations in all that great Extent of Territory to the Southward of the proper country of the Six Nations,51 (and Fort Oswego is very insufficient to protect them on the Borders of Lake Ontario, by which the French are constantly Passing and repassing); But not even any 01 Later, following Braddock's defeat, especially during the year 1756, a whole string of forts appeared along the southern frontier.",-0.0191,0.10909090909090909,0.9843021631240845,Neutral,Neutral,NEGATIVE
1104,mdp.39015017456750,"The Appalachian Indian frontier; the Edmond Atkin report and plan of 1755,",1967,111,20,Frontier,,,,"Captain John Fairchild was a South Carolina surveyor, ranger captain, and frontier land-owner in the 1740's and 1750's.",0.0,0.0,0.9787716269493103,Neutral,Neutral,POSITIVE
1105,pst.000006845308,Oklahoma history /,1967,41,12,Frontier,,,,"For thirty-seven years Oklahoma was a frontier region in the Spanish province of Louisiana, and the Spanish governor at New Orleans combined his efforts with those of the Spanish governor of Texas to increase Spanish control over the area north of Red River.",0.3182,0.022727272727272724,0.9900391697883606,Positive,Neutral,POSITIVE
1106,pst.000006845308,Oklahoma history /,1967,41,16,Frontier,,,,Oklahoma as a frontier of Louisiana continued to play a part in international affairs.,0.34,0.0,0.9974021911621094,Positive,Neutral,POSITIVE
1107,mdp.39015040598958,"Inhabited wilderness : Indians, Eskimos, and national parks in Alaska /",1997,167,7,Frontier,,quotation,,“In Alaska alone it is yet possible for those who crave the good life of the frontier to lead such a life.,0.2263,0.2333333333333333,0.9982752799987793,Neutral,Neutral,POSITIVE
1108,pst.000006845308,Oklahoma history /,1967,50,5,Frontier,,,,"Oklahoma, as a southwestern frontier region in the Louisiana Purchase area, played an important role in both government explorations and the establishment of military posts.",0.5423,0.15000000000000002,0.9944866299629211,Positive,Neutral,POSITIVE
1109,pst.000006845308,Oklahoma history /,1967,56,10,Frontier,,,,"Restless, daring Americans, “Long Knives” as they were called on the frontier, had entered the Trans-Mississippi country before the Louisiana Purchase in 1803.",0.1027,-0.05,0.9444570541381836,Neutral,Neutral,POSITIVE
1110,pst.000006845308,Oklahoma history /,1967,57,3,Frontier,,,,"As more people entered eastern Oklahoma by the Arkansas and Red rivers to engage in the fur trade, establish frontier industries, like salt processing and lead mining, and open small farms, the United States government sought to establish definite boundaries between its southwestern territory and Spanish territory.",0.8316,0.041666666666666664,0.6274477243423462,Positive,Neutral,NEGATIVE
1111,pst.000006845308,Oklahoma history /,1967,58,2,Frontier,,,,"In 1823, Fort Smith was no longer a lonely outpost on the frontier, but had become a gateway to the West.",-0.3291,-0.09999999999999998,0.994888961315155,Negative,Neutral,POSITIVE
1112,pst.000006845308,Oklahoma history /,1967,65,1,Frontier,,,,"Incidents mounted, resulting in a long, bloody war which brought terror and destruction to the southwestern frontier.",-0.9313,-0.42500000000000004,0.7880274057388306,Negative,Negative,NEGATIVE
1113,pst.000006845308,Oklahoma history /,1967,65,10,Frontier,,,,"Major Long selected a site at the junction of the Poteau and Arkansas rivers, known on the frontier as Belle Point, for the post.",0.0,0.006249999999999999,0.5981553792953491,Neutral,Neutral,POSITIVE
1114,pst.000006845308,Oklahoma history /,1967,70,10,Frontier,,,,"Few clashes with the English occurred before the Revolution, but when the Americans began pushing the frontier westward and encroaching upon the Creek lands in Georgia, wars followed in 1783.",-0.7096,-0.1,0.9785516858100891,Negative,Neutral,NEGATIVE
1115,pst.000006845308,Oklahoma history /,1967,85,3,Frontier,,,,"The Osages who had ceded their lands in Oklahoma to the United States in 1825 and accepted a new reservation in what is now southern Kansas, had to be persuaded to vacate their lands along the Verdigris River and cease being a disturbing influence on the frontier.",0.1531,-0.12121212121212122,0.9988728165626526,Neutral,Neutral,NEGATIVE
1116,pst.000006845308,Oklahoma history /,1967,129,12,Frontier,,,,"Wewoka for the Seminoles and Tishomingo for the Chickasaws were also centers of trade, frontier industry, and government.",0.0,0.0,0.984499454498291,Neutral,Neutral,POSITIVE
1117,pst.000006845308,Oklahoma history /,1967,140,6,Frontier,,,,"The duties of the military included protecting the frontier of the United States against foreign attack, restraining the Plains tribes from attacking the Five Civilized Tribes, and maintaining peace in Indian Territory.",0.0516,0.05833333333333334,0.9910314083099365,Neutral,Neutral,POSITIVE
1118,pst.000006845308,Oklahoma history /,1967,141,2,Frontier,,,,Fort Gibson and Fort Towson were constructed in 1824 and were garrisoned with troops to maintain peace between the Cherokees and Osages and to provide the United States with forward posts on the frontier.,0.743,0.0,0.8954604268074036,Positive,Neutral,POSITIVE
1119,pst.000006845308,Oklahoma history /,1967,141,7,Frontier,,,,"In 1834 the government decided to build a road from Fort Snelling, Minnesota, to the Red River and to place several forts along its route to assure the safety of the frontier.",0.6369,0.0,0.9406151175498962,Positive,Neutral,POSITIVE
1120,pst.000006845308,Oklahoma history /,1967,141,8,Frontier,,,,"When the Ross Cherokees began arriving in Indian Territory in 1838, the government feared their hostile attitude and ordered one of these forts, authorized by the 1834 plan of frontier defense, to be constructed in the Cherokee country.",-0.6486,0.0,0.984750509262085,Negative,Neutral,NEGATIVE
