,volume_id,title,year,page,sentence,keyword,Valid ex? 1=remove,On topic? 1 = yes,"P = positve, N = negative, [empty] = neutral/other - For ON TOPIC only",context,v_sent_score,tb_sent_score,ht_sent_score,v_sent,tb_sent,ht_sent
206,mdp.39015029151175,Western Subarctic prehistory /,1991,71,10,Pioneer,?,,,"The Northwest Microblade tradition is the pioneer term still used by some archaeologists for these remains and those of other sites of the hybrid microblade culture in the Yukon, northern British Columbia and western Mackenzie District.",0.0,-0.041666666666666664,0.9939479827880859,Neutral,Neutral,POSITIVE
207,mdp.39015029151175,Western Subarctic prehistory /,1991,166,37,Pioneer,1,,,"A pioneer work of data reporting, together with an ambitious reconstruction of northwestern North American prehistory.",0.4767,0.125,0.9996955394744873,Positive,Neutral,POSITIVE
208,mdp.39015029277673,The Discovery of America & other myths : a new world reader /,1992,244,3,Pioneer,1,,,"These included the ones established accidentally-such aggressive pioneer species as daisies and dandelions and nettles that moved into any open space and crowded out the weaker native species—as well as those that were deliberately introduced and fostered, such as sugar, brought in from the Canaries, which took immediately to the Caribbean climate and was rapidly installed in all lands not given over to food and livestock.",-0.34,0.0,0.9894102811813354,Negative,Neutral,POSITIVE
209,uc1.31210000127348,Annual report - Archaeological Survey,1970,17,0,Pioneer,,,,"An undergraduate project of archival research on the field notes of pioneer excavator Ralph Glidden, reported in the last volume of the ANNUAL REPORT, produced several tentative statements concerning variability in prehistoric social structure.",0.0,0.011111111111111112,0.9796391725540161,Neutral,Neutral,POSITIVE
210,wu.89034877381,The study of Nez Perce Indian Education/,1970,197,6,Pioneer,,,,"In the August 22, 1874, edition of the Portland Oreqonian an obituary of this pioneer educator and missionary read: ""Perhaps it is to his influence more than to any other single cause, that the Nez Perces are indebted for the distinction they enjoy of being regarded as 41 the most intelligent, and the least savage of all our Indian tribes.""",0.8391,0.24336734693877557,0.9348215460777283,Positive,Neutral,POSITIVE
211,wu.89060388378,Indians of the Ozark Plateau.,1970,38,5,Pioneer,,,,This is especially true of the Ozarks where the geographic environment of these locations was conducive to pioneer settlements.,0.4754,0.7,0.9991845488548279,Positive,Positive,POSITIVE
212,wu.89060388378,Indians of the Ozark Plateau.,1970,118,3,Pioneer,,,,But out of this epoch of the nation's past came one of the region's pioneer doctors.,0.0,-0.25,0.9967665672302246,Neutral,Neutral,POSITIVE
213,mdp.39015032534052,Adventures on the western frontier /,1994,8,9,Pioneer,1,,,Frontier and pioneer life—West (U.S.) 3.,0.0,0.0,0.9904795289039612,Neutral,Neutral,POSITIVE
214,wu.89060388378,Indians of the Ozark Plateau.,1970,118,4,Pioneer,,,,"He was Silas Scruggs Stacey, an involuntary pioneer.",0.0,0.0,0.5652915835380554,Neutral,Neutral,NEGATIVE
215,wu.89060388378,Indians of the Ozark Plateau.,1970,125,17,Pioneer,,,,They are the beneficiaries of the Cherokee civilization; whether it was a pioneer grandmother reclaimed from illness by the skills of Dr. Silas Stacey or the readers of the literary works of John Rollin who spent a,0.0258,0.0,0.9702896475791931,Neutral,Neutral,POSITIVE
216,uc1.b3321586,Bulletin.,1971,163,9,Pioneer,,,,"The photographs were made by an O. S. Goff, who was a pioneer photographer at Bismarck in the 1870's and 1880's.",0.0,0.0,0.9692033529281616,Neutral,Neutral,POSITIVE
217,uc1.b3321586,Bulletin.,1971,283,20,Pioneer,,,,"We were told also of a large pre-Columbian site in the vicinity known only to one man, Vicente Aguilar, a native pioneer living on the Río de las Playas, who was unavailable to us as guide on our first expedition.",0.0,0.15476190476190477,0.9645761251449585,Neutral,Neutral,NEGATIVE
218,mdp.39015003697185,"The Indian tribes of North America, with biographical sketches and anecdotes of the principal chiefs",1972,100,4,Pioneer,,,,"The pioneers, or first settlers of our country, are a hardy, erratic, adventurous race, uniting the habits of the hunter and the farmer, and among them the desire for new lands is a passion as strong as it is universal.",0.9201,0.2639393939393939,0.9997965693473816,Positive,Neutral,POSITIVE
219,mdp.39015003697185,"The Indian tribes of North America, with biographical sketches and anecdotes of the principal chiefs",1972,100,8,Pioneer,,,,"Having found a choice spot, the pioneer erects his cabin, as fearless of the law as he is reckless of danger from the savage or the wild brute, and takes quiet possession, in the confidence that when the district shall be brought into market, an indulgent Government will grant the right of pre-emption to those who shall have settled within it in contravention",-0.1027,0.12857142857142856,0.9989562034606934,Neutral,Neutral,POSITIVE
220,mdp.39015003697185,"The Indian tribes of North America, with biographical sketches and anecdotes of the principal chiefs",1972,422,16,Pioneer,,,,The mission took its name from a distinguished pioneer worker among the northern tribes.,0.0,0.0,0.9914606809616089,Neutral,Neutral,POSITIVE
221,uiug.30112088058091,Annual report - Indian and Northern Affairs. Rapport annuel -Affaires indiennes et du Nord.,1972,22,1,Pioneer,,,,"There is growing emphasis on the examination of utensils, techniques and equipment associated with pioneer homes, industries and trades.",0.1779,0.0,0.9968269467353821,Neutral,Neutral,POSITIVE
222,uiug.30112088058091,Annual report - Indian and Northern Affairs. Rapport annuel -Affaires indiennes et du Nord.,1972,79,5,Pioneer,,,,"ln a revised policy document entitled ""Northern Roads Policy 1971"", approved by Cabinet in December 1971, provision has been made for the construction of pioneer roads.",0.5994,0.0,0.9737024307250977,Positive,Neutral,POSITIVE
223,wu.89017394511,"Early America and the Book of Mormon; a photographic essay of ancient America,",1972,91,1,Pioneer,,,,"Alexander von Humboldt, who never visited Xochicalco, availed himself of these pioneer works in order to write a far from accurate description of the site.",0.0,0.25000000000000006,0.9971486926078796,Neutral,Neutral,NEGATIVE
224,uc1.b4098460,American Indian authors for young readers; a selected bibliography.,1973,18,18,Pioneer,,quotes,,The “pioneer” woman outwits them and they retreat hastily into the forest.,0.2023,0.0,0.9981485605239868,Neutral,Neutral,NEGATIVE
225,uc1.b4098460,American Indian authors for young readers; a selected bibliography.,1973,18,21,Pioneer,,quotes,,The “pioneer” woman is bravely and courageously defending her home and children.,0.765,0.8,0.9998264908790588,Positive,Positive,POSITIVE
226,wu.89060391091,"The tarnished halo; story of Fray Francisco Hidalgo,",1973,11,0,Pioneer,,,,"Author's Foreword materia finally ables in Texas Hidalgo anche glimpses mily, I have As a native Texan and descendant of a pioneer family, I have been fascinated for many years by the brief glimpses in conventional histories of Friar Francisco Hidalgo and his part in the founding of the first missions in Texas and several in northern Mexico.",0.4767,0.1011904761904762,0.9965494871139526,Positive,Neutral,POSITIVE
227,inu.39000005872770,Myths and legends of the New York Iroquois /,1974,20,14,Pioneer,,,,"The charm of America had reached the ears of Alexander Maxwell and in June 1770 he and his good wife set sail, from the port of Partick, for the new world where adventure and fortune, good or ill, awaited every daring pioneer.",0.8689,0.25909090909090904,0.9995469450950623,Positive,Neutral,POSITIVE
228,inu.39000005872770,Myths and legends of the New York Iroquois /,1974,24,16,Pioneer,,,,He had spent his early days in the west where he experienced all the adventures of the early pioneer.,0.34,0.225,0.9974234104156494,Positive,Neutral,POSITIVE
229,inu.39000005932442,"Drums, tomtoms and rattles; primitive percussion instruments for modern use,",1974,39,7,Pioneer,,,,"While not a difficult task this is a rather messy and smelly one, particularly since no chemicals can be used, and those stout-hearted ones whose pioneer spirits urge them to tackle it deserve all praise and cooperation.",0.1856,0.07222222222222222,0.7188531160354614,Neutral,Neutral,NEGATIVE
230,inu.39000005932442,"Drums, tomtoms and rattles; primitive percussion instruments for modern use,",1974,41,2,Pioneer,,,,Another method of drying the hide is that of the white pioneer: The hide is merely tacked to the side of a barn.,-0.34,-0.25,0.9955940842628479,Negative,Neutral,NEGATIVE
231,inu.39000005932442,"Drums, tomtoms and rattles; primitive percussion instruments for modern use,",1974,176,17,Pioneer,,,,"Drums in Boys' and Girls' Clubs Any club for boys and girls that builds its program on primitive-lore, pioneer crafts, or camping will find in primitive drums an unusual appeal.",0.0,0.2,0.9990211725234985,Neutral,Neutral,POSITIVE
232,inu.30000117665244,The Wisconsin archeologist.,1975,46,16,Pioneer,,,,"Before archaeological excavations could begin, it was necessary to remove the grave of a pioneer who had died from smallpox about 1850, the public health authorities being reluctant to allow reburial.",-0.743,0.0,0.99863201379776,Negative,Neutral,NEGATIVE
233,inu.30000117665244,The Wisconsin archeologist.,1975,257,18,Pioneer,,,,"Of the early inhabitants, Asa Hough is particularly important as an early pioneer of southwest Wisconsin, contributing to the area's early settlement, trade and agricultural development.",0.2716,0.175,0.9993606209754944,Neutral,Neutral,POSITIVE
234,inu.30000117665244,The Wisconsin archeologist.,1975,272,6,Pioneer,,,,His experiments with several domestic seed types made him a pioneer agriculturalist and one of the first persons to successfully cultivate the Bowles Dent Corn in Grant County at a time when corn raising was very uncertain.,0.4951,0.24,0.9985312223434448,Positive,Neutral,POSITIVE
235,inu.30000117665244,The Wisconsin archeologist.,1975,278,12,Pioneer,,,,"Following the same pattern as his successful The Treasures of Time, Leo Deuel has produced another book of carefully selected readings taken directly from the original accounts of pioneer archaeologists.",0.8555,0.1875,0.9988013505935669,Positive,Neutral,POSITIVE
236,uc1.b3821989,Bulletin of the Texas Archeological Society.,1975,35,12,Pioneer,,,,"Inquiring into the possible function of this object, local rancher Charlie Lewis, descendant of a pioneer Floyd County ranching family, suggested that it may have been attached to a saddle and the rectangular part received the girt strap.",0.0,0.0,0.9910652041435242,Neutral,Neutral,NEGATIVE
237,uc1.31822043014620,Background to historic and prehistoric resources of the East Mojave Desert region /,1976,243,13,Pioneer,,,,"Your humble servant has been the lucky or unlucky pioneer to discover a new silver district, in company with Mr. Frank B. Austin.",0.4215,0.08989898989898988,0.9989956021308899,Positive,Neutral,POSITIVE
238,inu.30000035011257,Papers in anthropology.,1977,44,20,Pioneer,,,,"Because the Icelanders wanted to pioneer enough land for a large colony, a small delegation surveyed a variety of locations in the U.S. and Canada.",0.0,-0.01190476190476191,0.9615727663040161,Neutral,Neutral,POSITIVE
239,inu.30000035011257,Papers in anthropology.,1977,45,7,Pioneer,,,,The pioneer immigrants in the 1870's and 1880's experienced many hardships in their economic and social adjustment to a frontier area (see Kristjanson 1965).,0.0,0.38333333333333336,0.9766522645950317,Neutral,Positive,NEGATIVE
240,inu.30000035011257,Papers in anthropology.,1977,47,17,Pioneer,,,,"Present day Icelandic Canadian women also perceive themselves as capable and strong minded, although not perhaps as tough physically as the pioneer women.",0.7407,0.048888888888888885,0.9990527033805847,Positive,Neutral,POSITIVE
241,inu.30000035011257,Papers in anthropology.,1977,324,26,Pioneer,,,,Responses to these pressures are essentially of three kinds: either he migrates to the margins where there is still land available and becomes a pioneer or else he remains and must supplement his income by wage labor for a neighbor or by becoming a migrant and working as an ordinary laborer for the private or government sector.,-0.3182,0.12000000000000002,0.9957323670387268,Negative,Neutral,NEGATIVE
242,mdp.39015018673882,Anthropological journal of Canada.,1977,110,7,Pioneer,,,,"Despite concurrent pioneer settlements in former forested tracts and the massive adoption of new ways and artifacts, the love for traditional areas, the persisting use of language variations, and the attachments to some of the old artifacts remain as strong cultural trends.",0.8625,0.15871212121212122,0.9956440925598145,Positive,Neutral,POSITIVE
243,mdp.39015018673882,Anthropological journal of Canada.,1977,122,29,Pioneer,,,,A little glimpse of Ontario as the pioneer and the Indian before him knew it.,0.0,-0.1875,0.9966394901275635,Neutral,Neutral,POSITIVE
244,mdp.39015018673882,Anthropological journal of Canada.,1977,272,43,Pioneer,,,,"I consider that both entries are very early, and not the work of pioneers and settlers who came into the Valley in the early 1800's.",0.0,0.115,0.9867376685142517,Neutral,Neutral,NEGATIVE
245,mdp.39015032557798,"The History and archaeology of Kiawah island, Charleston County, South Carolina /",1993,70,1,Pioneer,1,,,"As Coclanis goes to lengths to illustrate, the shift from ""pioneer"" (i.e., grazing) to ""plantation,"" (cash crops) was not a change in mentalité or ends, just a change in the means to the end.",0.0,0.0,0.9455681443214417,Neutral,Neutral,NEGATIVE
246,mdp.39015018673882,Anthropological journal of Canada.,1977,272,44,Pioneer,,,,"Far beyond anything that we can know or understand today, the pioneer was a hard-working",0.0,0.1,0.7625810503959656,Neutral,Neutral,POSITIVE
247,uiug.30112063751561,About Indians : a listing of books /,1977,26,35,Pioneer,,,,"$4.50 This children's book tells the story of Granny Guntry, a tough old pioneer, and how she moved into the Indians' forest and managed to stay there.",-0.128,-0.14444444444444443,0.9981605410575867,Neutral,Neutral,POSITIVE
248,uiug.30112063751561,About Indians : a listing of books /,1977,40,25,Pioneer,,,native,Indian Americans... were the first pioneers.,0.0,0.25,0.9900639653205872,Neutral,Neutral,POSITIVE
249,mdp.39015038147859,"The fatal confrontation : historical studies of American Indians, environment, and historians /",1996,8,8,Pioneer,1,,,Frontier and pioneer life—United States—Historiography.,0.0,0.0,0.998807430267334,Neutral,Neutral,POSITIVE
250,uiug.30112063751561,About Indians : a listing of books /,1977,40,26,Pioneer,,,?,"In the future every kind of American will go on pioneering along trails new to all of us, and as we do this we will all learn to become good friends.""",0.7184,0.28727272727272724,0.9998249411582947,Positive,Neutral,POSITIVE
251,uiug.30112063751561,About Indians : a listing of books /,1977,40,31,Pioneer,,,,"$4.95, $0.95, paper This is an adventure story of 11-year-old Caddie Woodlawn, a tomboy pioneer girl in the early days of the opening of the West on the Wisconsin frontier.",0.3182,0.1,0.9985119700431824,Positive,Neutral,POSITIVE
252,uiug.30112063751561,About Indians : a listing of books /,1977,82,31,Pioneer,,,,$3.50 This adventure story is set during the early pioneer days when land was being cleared in preparation for the new city of Vancouver.,0.4019,0.11818181818181818,0.9981330037117004,Positive,Neutral,POSITIVE
253,uiug.30112063751561,About Indians : a listing of books /,1977,93,41,Pioneer,,,,"This text book describes the early lifestyle of three groups of people: the Indians (Lenape and Mohawk), the Dutch settlers in New Netherland and finally the pioneer settlers.",0.0,0.07878787878787878,0.9977178573608398,Neutral,Neutral,POSITIVE
254,uiug.30112063751561,About Indians : a listing of books /,1977,95,0,Pioneer,,,,Unfortunately the author presents a negative image of the Indians in this otherwise enjoyable story of a pioneer family in Kansas in 1879.,-0.4939,-0.10000000000000002,0.9689837098121643,Negative,Neutral,NEGATIVE
255,uiug.30112063751561,About Indians : a listing of books /,1977,104,10,Pioneer,,,,These stories exaggerate the terrors of pioneer life and tell only of the atrocities the tribes perpetrated against the white settlers.,-0.6369,0.0,0.9724665284156799,Negative,Neutral,NEGATIVE
256,uiug.30112063751561,About Indians : a listing of books /,1977,104,13,Pioneer,,,,The absence of good chapter headings is confusing for the reader who is often unsure if it is the author speaking or a pioneer's aCCOunt.,-0.0,0.12916666666666668,0.9996967315673828,Neutral,Neutral,NEGATIVE
257,uiug.30112063751561,About Indians : a listing of books /,1977,114,16,Pioneer,,,,This romantic novel about a pioneer family's struggle not only with the Indians of Alaska but within the ranks of their own family is presented well for teenage readers.,0.5423,0.15,0.9997556805610657,Positive,Neutral,POSITIVE
258,uiug.30112063751561,About Indians : a listing of books /,1977,187,35,Pioneer,,,,"$4.95 Based on experiences of the author's family, this book reflects the way of life of the Idaho pioneer living near the Snake River.",0.0,0.1,0.9994997978210449,Neutral,Neutral,POSITIVE
259,uiug.30112063751561,About Indians : a listing of books /,1977,187,39,Pioneer,,,,This collection of sketches will provide the reader with a better understanding of the way of life of the pioneer.,0.4404,0.5,0.9994193315505981,Positive,Positive,POSITIVE
260,uiug.30112063751561,About Indians : a listing of books /,1977,217,28,Pioneer,,,,The story itself easily maintains interest with its numerous adventures told in a spontaneous narrative style which also sheds some light on the pioneer lifestyle.,0.7783,0.3583333333333333,0.9998113512992859,Positive,Positive,POSITIVE
261,mdp.39015038147859,"The fatal confrontation : historical studies of American Indians, environment, and historians /",1996,45,13,Pioneer,?,,,"Thus Leopold, forester and pioneer in wildlife management, an eyewitness to the despoliation by bulldozers, farmers, industry, government trappers, and timbermen, concluded that there was need of a land ethic, a moral concept, in formulating policies.",0.0,0.0,0.8950684070587158,Neutral,Neutral,NEGATIVE
262,mdp.39015038147859,"The fatal confrontation : historical studies of American Indians, environment, and historians /",1996,63,1,Pioneer,1,,,Jacobs has been a pioneer in the study of comparative ethnography.,0.0,0.0,0.9993102550506592,Neutral,Neutral,POSITIVE
263,uiug.30112063751561,About Indians : a listing of books /,1977,228,34,Pioneer,,,,"McKechnie follows the progress of medicine through the pioneer period, through the two world wars to the present time.",-0.2023,0.0,0.9986159801483154,Neutral,Neutral,POSITIVE
264,uiug.30112063751561,About Indians : a listing of books /,1977,232,23,Pioneer,,,,$3.75 Indian Annie was a 10-year-old pioneer girl who had witnessed the peace settlement of the Civil War in the U.S. just before her abduction by the Kiowa Indian tribe.,-0.6369,0.0,0.9639930725097656,Negative,Neutral,POSITIVE
265,uiug.30112063751561,About Indians : a listing of books /,1977,278,14,Pioneer,,,,"It does, however, serve as a record of the attitudes of the pioneer missionaries toward the Indian.",0.0,0.0,0.9956350922584534,Neutral,Neutral,POSITIVE
266,uiug.30112063751561,About Indians : a listing of books /,1977,281,1,Pioneer,,,,"It characterizes and depicts the slow struggle for success, survival, freedom and the hardships faced by both pioneer and Indian.",0.765,-2.7755575615628914e-17,0.9953502416610718,Positive,Neutral,POSITIVE
267,uiug.30112063751561,About Indians : a listing of books /,1977,281,22,Pioneer,,,,"Although Walker possessed Superior abilities as leader, warrior, businessman and horsethief, he was still no match for the Mormon pioneers.",0.5106,0.7,0.99928879737854,Positive,Positive,NEGATIVE
268,uiug.30112063751561,About Indians : a listing of books /,1977,281,23,Pioneer,,,,These pioneers were settling Ute lands and battles frequently erupted.,-0.3818,0.1,0.9328886866569519,Negative,Neutral,NEGATIVE
269,uiug.30112063751561,About Indians : a listing of books /,1977,281,24,Pioneer,,,,"The pioneers rapidly outnumbered the Ute warriors and Walker experiencing certain defeat, expressed a liking for the Mormons yet inwardly despised them.",-0.2263,0.21428571428571427,0.98816978931427,Neutral,Neutral,NEGATIVE
270,uiug.30112063751561,About Indians : a listing of books /,1977,281,26,Pioneer,,,,"Although this book contains derogatory statements about Indians and is written with a paternalistic attitude, it could be used as a study of the race relations that existed between the pioneers and Utes during the nineteenth century.",0.0,0.0,0.7935594916343689,Neutral,Neutral,POSITIVE
271,uiug.30112063751561,About Indians : a listing of books /,1977,292,7,Pioneer,,,,"$2.25, paper Thomas Henry Tibbles lived and travelled with his pioneer family until at the tender age of 15, his longing for the woods, the prairies and the Indians took over.",-0.0258,0.0,0.9912944436073303,Neutral,Neutral,POSITIVE
272,mdp.39015034647951,The white man's Indian : images of the American Indian from Columbus to the present /,1978,116,10,Pioneer,,,,"In this ideological geography of the American West, the earliest wave of White frontiersmen, or “foresters” as they were called then, that led the march of civilization westward were as doomed to disappear as the savages they replaced, because they too must make way for the pioneer farmers and cities that followed just as surely as they had followed the Indian in the march of progress.",-0.5859,0.16666666666666666,0.9994812607765198,Negative,Neutral,NEGATIVE
273,mdp.39015042601412,Ten years in the saddle : the memoir of William Woods Averell /,1978,30,4,Pioneer,,,,"My father, Hiram Averell, was a pioneer farmer in that region when it was a wilderness.",0.0,0.0,0.9874001145362854,Neutral,Neutral,POSITIVE
274,mdp.39015038147859,"The fatal confrontation : historical studies of American Indians, environment, and historians /",1996,159,4,Pioneer,,quotation,,"These included, as he wrote in an unpublished essay, “(1) the spread of settlement steadily westward, and (2) all the economic, social, and political changes involved in the existence of a belt of free land at the edge of settlement; (3) the continual settling of successive belts of land; (4) the evolution of these successive areas of settlement through various stages of backwoods life, ranching, pioneer farming, scientific farming, and manufacturing life.”",0.7579,0.13333333333333333,0.9875732064247131,Positive,Neutral,POSITIVE
275,mdp.39015042601412,Ten years in the saddle : the memoir of William Woods Averell /,1978,131,4,Pioneer,,,,"Regarding the Americans who had become established in trade at different points in the territory or engaged in government employment, it was well learned in time that they were not Ishmaelites, but men of strong adventure who had found social life in the East too vapid and weak to satisfy the natural pioneer craving.",0.9217,-0.01805555555555556,0.9703270196914673,Positive,Neutral,POSITIVE
276,mdp.39015038147859,"The fatal confrontation : historical studies of American Indians, environment, and historians /",1996,170,11,Pioneer,,quotation,,"Sectional rivalries for institutional and political control of pioneer areas were, for example, rivalries that supplied the clues to much of our political party history.”",0.4019,0.06666666666666667,0.9917247295379639,Positive,Neutral,POSITIVE
277,mdp.39015042601412,Ten years in the saddle : the memoir of William Woods Averell /,1978,184,9,Pioneer,,,,"I have seen thousands prostrate in silent submission to the uplifted Host in a cathedral and heard divine service in a pine forest with a reverent audience of pioneer families; I have heard the songs of Zion mingling with moaning billows on the ocean, and witnessed the efforts of all creeds and faiths to satisfy that inborn longing of every human heart to seek the Creator; but never have I paid more reverent attention to religious worship anywhere than to that of these children of memory in their estufa.",0.8537,0.125,0.9966387748718262,Positive,Neutral,POSITIVE
278,mdp.39015038147859,"The fatal confrontation : historical studies of American Indians, environment, and historians /",1996,189,5,Pioneer,,quotation,,"“This progress of society from pioneer life on a seashore, to the colonization of successive sections, and to the final occupation of a continental empire,” he states, “is one of the most wonderful chapters in human history.”",0.8357,0.375,0.9998775720596313,Positive,Positive,POSITIVE
279,mdp.39015038147859,"The fatal confrontation : historical studies of American Indians, environment, and historians /",1996,190,10,Pioneer,1,,,"The approach that he did pioneer has, nevertheless, widened enormously the scope of historical investigation; the Chamberlin approach, which he failed to apply, may well be inapplicable to history.",-0.296,-0.16666666666666666,0.992041289806366,Neutral,Neutral,POSITIVE
280,mdp.39015038414945,Killing the white man's Indian : reinventing Native Americans at the end of the twentieth century /,1996,189,2,Pioneer,?,,,the pioneer ethnographer R. Stewart Culin declared at the turn of the century.,0.0,0.0,0.9959444403648376,Neutral,Neutral,POSITIVE
281,mdp.39015038535418,The ABC-CLIO companion to the Native American Rights movement /,1996,145,0,Pioneer,?,,,"Fletcher, Alice Cunningham set out from Boston over eighty years ago to study the Omaha Indians, she was to initiate a career which would win her a secure place among those pioneer anthropologists whose works are still widely respected and consulted.”",0.8519,0.3666666666666667,0.9997430443763733,Positive,Positive,POSITIVE
282,mdp.39015038535418,The ABC-CLIO companion to the Native American Rights movement /,1996,145,5,Pioneer,?,,,"After a journey to Europe, she returned to the United States and began her lengthy career as a member of Sorosis, a pioneer women's rights group in New York, and by 1873 she was its secretary.",0.4215,0.13636363636363635,0.9930602312088013,Positive,Neutral,POSITIVE
283,uc1.l0060108248,"Paper / National Museum of Man, Canadian Ethnology Service = Dossier / Musée national de l'homme, Service canadien d'ethnologie.",1978,333,18,Pioneer,,,,A local pioneer may educate or motivate or facilitate a number of others to migrate to the same centre and possibly work in the same sector.,0.4404,0.0,0.7550381422042847,Positive,Neutral,POSITIVE
284,uc1.l0060108248,"Paper / National Museum of Man, Canadian Ethnology Service = Dossier / Musée national de l'homme, Service canadien d'ethnologie.",1978,390,14,Pioneer,,,,"Other pioneer settlers included the rural poor of Ontario and the Maritimes, unemployed British and American industrial workers, Chinese cooks and launderers, and a contingent of the urban proletariat of Canada and Western Europe.",-0.4767,-0.06944444444444445,0.8499666452407837,Negative,Neutral,POSITIVE
285,mdp.39015000897093,"The white man's Indian : images of the American Indian, from Columbus to the present /",1979,115,1,Pioneer,,,,"Repudiation of overcivilized ways led to celebration of White pioneer individualism, but frontier White life ought not to degenerate into savage ways.",-0.6124,0.0,0.9808272123336792,Negative,Neutral,POSITIVE
286,mdp.39015000897093,"The white man's Indian : images of the American Indian, from Columbus to the present /",1979,115,2,Pioneer,,,,"The difficulty of maintaining this American position between European civilization and Indian savagery without slipping into either extreme accounts for the strange paradoxical admiration found in the art and literature of this period for the hunter as well as the farmer, the explorer as well as the cultivator, the adventurer as well as the settler, frontier solitude as well as pioneer social institutions.",0.6597,-0.04027777777777778,0.9884230494499207,Positive,Neutral,POSITIVE
287,mdp.39015000897093,"The white man's Indian : images of the American Indian, from Columbus to the present /",1979,115,12,Pioneer,,,,"As set in place in 1853, the statue resembling the Laocoön showed a brave White pioneer male restraining the tomahawk of a nearly naked Indian male from killing the settler's cowering, helpless wife and child (see Plate 7).",-0.6124,0.16,0.5712635517120361,Negative,Neutral,NEGATIVE
288,mdp.39015040598958,"Inhabited wilderness : Indians, Eskimos, and national parks in Alaska /",1997,161,8,Pioneer,1,,,"In recasting the wilderness traveler as a consumer of scenery – a shopper, so to speak, of quality wilderness experiences – Marshall was pioneering the anthropocentric approach to wilderness preservation and management.",0.0,0.0,0.9988530874252319,Neutral,Neutral,POSITIVE
289,mdp.39015000897093,"The white man's Indian : images of the American Indian, from Columbus to the present /",1979,116,9,Pioneer,,,,"In this ideological geography of the American West, the earliest wave of White frontiersmen, or ""foresters” as they were called then, that led the march of civilization westward were as doomed to disappear as the savages they replaced, because they too must make way for the pioneer farmers and cities that followed just as surely as they had followed the Indian in the march of progress.",-0.5859,0.16666666666666666,0.999504566192627,Negative,Neutral,NEGATIVE
290,mdp.39015000897093,"The white man's Indian : images of the American Indian, from Columbus to the present /",1979,173,4,Pioneer,,,,"Only the superior strength of the brave pioneer man, garbed in contemporary clothing and ancient helmet, prevents the intended blow from the upraised tomahawk.",0.886,0.4166666666666667,0.8752665519714355,Positive,Positive,NEGATIVE
291,mdp.39015040598958,"Inhabited wilderness : Indians, Eskimos, and national parks in Alaska /",1997,162,16,Pioneer,,quotation,,"“When Alaska recreation is viewed from a national standpoint it becomes at once obvious that its highest value lies in the pioneer conditions yet prevailing throughout most of the territory,” Marshall advised.",-0.1027,0.25,0.7046206593513489,Neutral,Neutral,NEGATIVE
292,mdp.39015040598958,"Inhabited wilderness : Indians, Eskimos, and national parks in Alaska /",1997,162,17,Pioneer,,quotation,,“These pioneer values have been largely destroyed in the continental United States.,0.3182,0.21428571428571427,0.9990988969802856,Positive,Neutral,NEGATIVE
293,mdp.39015000897093,"The white man's Indian : images of the American Indian, from Columbus to the present /",1979,173,5,Pioneer,,,,"The physical superiority in size and strength of the White pioneer man over the savage Indian symbolizes the moral and racial superiority of civilization over savagery, and presumably indicates the destiny of the two races.",0.128,0.0,0.9973741769790649,Neutral,Neutral,POSITIVE
294,mdp.39015040598958,"Inhabited wilderness : Indians, Eskimos, and national parks in Alaska /",1997,177,1,Pioneer,,quotation,,"Alaska's population had grown from approximately 60,000 in the 1930s to more than four times that number in 1965, yet Alaska still remained a “rugged pioneer land.""",0.0772,0.04999999999999999,0.9969998002052307,Neutral,Neutral,POSITIVE
295,mdp.39015040639844,Zeke and Ned : a novel /,1997,10,13,Pioneer,1,,,Frontier and pioneer life-Ozark Mountains Region-Fiction.,0.0,0.0,0.9974368214607239,Neutral,Neutral,POSITIVE
296,mdp.39015010336181,People of the sun : some out-of-fashion Southwesterners /,1979,74,20,Pioneer,,,,"Señora Villalpando, as valiant as any pioneer woman on the Moorish frontier in Spain or on the Indian frontier in America, died in a bloody melee at the main gate, which she was defending with her lance.",-0.7579,-0.3166666666666667,0.9748400449752808,Negative,Neutral,NEGATIVE
297,mdp.39015014452612,North American legends /,1979,204,5,Pioneer,,,,"His idea was that there ought to be more apple trees in the pioneer parts of Pennsylvania and Ohio and Indiana, and he was the fellow to see to it that there were.",0.0,0.5,0.9772207140922546,Neutral,Positive,POSITIVE
298,mdp.39015014452612,North American legends /,1979,205,13,Pioneer,,,,So he'd give those pioneer families appleseeds—free.,0.0,0.0,0.7174245119094849,Neutral,Neutral,NEGATIVE
299,umn.31951002257327m,North Dakota history,1979,18,1,Pioneer,,,,The pioneer settlement of North Dakota began in 1871 and ended with World War I.,-0.5994,0.0,0.9870196580886841,Negative,Neutral,POSITIVE
300,umn.31951002257327m,North Dakota history,1979,19,7,Pioneer,,,,A major drawback with using land deed dates is the general lack of information for initial settlement on the pioneer fringe.,-0.3182,0.037500000000000006,0.9996564388275146,Negative,Neutral,NEGATIVE
301,umn.31951002257327m,North Dakota history,1979,19,10,Pioneer,,,,RELIGION ON THE LANDSCAPE North Dakota's settlement pattern can be traced in some greater detail by observing the pioneers' culture.,0.3612,0.5,0.9973214268684387,Positive,Positive,POSITIVE
